Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
*********,40,M,3,Graduate,Single,CA,90250,yes,yes,no,cellular,Businessman,203834,1
*********,62,M,1,Graduate,Single,CA,90250,yes,no,no,cellular,Businessman,171190,3
*********,29,F,1,High School,Single,NY,91750,no,yes,no,telephone,Retirees,38657,3
*********,45,F,5,Unknown,Single,TX,91750,yes,no,no,cellular,Govt,20963,1
*********,51,F,4,Uneducated,Unknown,NY,91750,yes,no,no,cellular,Blue-collar,31083,1
*********,49,F,2,Unknown,Married,CA,91750,no,no,no,cellular,Retirees,56362,1
*********,63,M,0,Doctorate,Single,NJ,91750,no,yes,no,cellular,White-collar,47560,2
*********,46,F,4,Doctorate,Married,NY,91750,no,no,no,cellular,Businessman,198832,1
*********,49,F,3,Uneducated,Married,TX,91750,no,yes,yes,cellular,Selfemployeed,17885,1
*********,51,F,3,Uneducated,Married,TX,91750,no,yes,no,cellular,Selfemployeed,34199,3
*********,51,F,3,High School,Single,FL,91750,no,no,no,unknown,Govt,54860,1
*********,49,F,2,Post-Graduate,Single,CA,91750,no,no,no,unknown,Govt,31787,3
*********,28,M,0,Uneducated,Single,FL,91750,yes,no,no,unknown,Selfemployeed,14975,2
*********,57,F,3,Graduate,Unknown,FL,91750,no,yes,no,telephone,Blue-collar,33756,2
*********,43,M,3,Uneducated,Married,TX,91750,no,yes,no,cellular,White-collar,103302,3
*********,46,M,5,Uneducated,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,50993,1
*********,53,F,2,Graduate,Single,CA,91750,no,no,no,unknown,Govt,25292,2
*********,40,M,3,High School,Unknown,CA,91750,yes,yes,no,cellular,Govt,101790,2
*********,55,M,2,Unknown,Single,CA,91750,no,yes,no,cellular,Govt,101386,1
*********,42,M,4,High School,Married,NY,91750,no,yes,no,telephone,Businessman,74712,1
*********,55,M,2,High School,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,80685,1
*********,52,M,2,Graduate,Married,TX,91750,yes,yes,no,telephone,Businessman,62864,2
*********,48,M,1,Unknown,Married,CA,91750,no,yes,no,cellular,Blue-collar,61612,3
*********,59,M,0,Graduate,Single,NJ,91750,no,yes,no,unknown,Businessman,101944,1
*********,42,F,3,Graduate,Single,CA,91750,no,yes,no,cellular,Govt,35494,1
*********,60,F,1,Graduate,Married,NY,91750,no,yes,yes,cellular,Selfemployeed,11144,1
*********,46,M,3,Graduate,Married,TX,91750,yes,yes,no,cellular,White-collar,80642,1
*********,42,M,2,Graduate,Single,FL,91750,yes,yes,yes,cellular,Blue-collar,68261,2
*********,44,F,3,Unknown,Single,CA,91750,yes,no,no,cellular,Blue-collar,54553,3
*********,51,F,2,Graduate,Single,NY,91750,no,yes,no,unknown,Selfemployeed,14975,3
*********,50,F,2,High School,Married,CA,91750,no,yes,no,cellular,Govt,34280,1
*********,46,F,3,Graduate,Unknown,CA,91750,yes,yes,no,unknown,Selfemployeed,24757,3
*********,49,M,2,Graduate,Married,FL,91750,no,no,no,telephone,Govt,70637,3
*********,44,F,4,Unknown,Married,CA,90706,no,yes,yes,cellular,Businessman,190069,3
*********,55,M,2,High School,Single,TX,91750,no,yes,no,unknown,Govt,112162,3
*********,42,F,4,Graduate,Married,FL,91750,no,no,no,cellular,Selfemployeed,14975,3
*********,38,M,1,Uneducated,Unknown,TX,91750,no,yes,no,unknown,White-collar,128500,1
*********,45,F,2,Post-Graduate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,14975,3
*********,35,M,0,High School,Married,CA,91750,no,no,no,cellular,Selfemployeed,58966,1
*********,46,M,4,High School,Unknown,FL,91750,yes,yes,no,cellular,Blue-collar,55255,3
*********,43,M,4,Graduate,Single,CA,91750,no,yes,no,cellular,Selfemployeed,63267,2
*********,47,M,2,Unknown,Single,NY,91750,no,no,no,cellular,White-collar,67655,2
*********,54,M,2,Graduate,Married,FL,91750,yes,no,yes,cellular,Businessman,76846,3
*********,39,F,2,Graduate,Single,CA,91750,yes,no,no,telephone,White-collar,26065,3
*********,35,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Govt,58091,2
*********,49,M,1,Graduate,Married,NY,91750,yes,no,no,cellular,White-collar,78094,2
*********,40,M,3,Uneducated,Married,NJ,91750,no,no,no,cellular,Selfemployeed,108259,3
*********,46,F,4,Uneducated,Single,NY,91750,no,yes,no,unknown,Selfemployeed,14975,3
*********,47,F,3,Uneducated,Single,NY,91750,yes,yes,no,cellular,Retirees,44134,3
*********,33,M,2,High School,Married,TX,91750,yes,yes,no,unknown,White-collar,105389,3
*********,28,F,0,Unknown,Single,CA,91750,no,yes,no,cellular,White-collar,32534,3
*********,26,F,1,Graduate,Single,FL,91750,yes,yes,no,cellular,Retirees,18561,3
*********,47,F,4,High School,Married,CA,91750,no,no,no,unknown,Businessman,27097,3
*********,48,F,4,Doctorate,Unknown,NY,91750,no,no,no,cellular,Selfemployeed,14975,3
*********,44,M,3,Uneducated,Married,CA,91750,no,no,no,cellular,Blue-collar,97145,2
*********,38,F,2,Uneducated,Single,FL,91750,no,no,no,unknown,Selfemployeed,16988,3
*********,52,M,3,High School,Unknown,NE,91750,yes,yes,no,cellular,Blue-collar,103047,3
*********,46,M,3,High School,Single,MO,91750,no,no,no,cellular,White-collar,52309,1
*********,53,F,2,Unknown,Married,TX,91750,no,yes,yes,cellular,Govt,57811,3
*********,47,M,4,Graduate,Married,FL,91750,no,yes,yes,cellular,Blue-collar,51453,1
*********,43,F,5,Graduate,Single,CA,91750,no,yes,no,cellular,Govt,20884,3
*********,46,M,1,Unknown,Married,NJ,91750,no,no,no,cellular,White-collar,69960,3
*********,38,M,3,Graduate,Single,FL,91750,yes,no,no,cellular,Blue-collar,54507,1
*********,53,F,1,Uneducated,Married,TX,91750,no,yes,no,cellular,Businessman,31336,2
*********,59,F,2,High School,Married,CA,91750,no,yes,no,cellular,Retirees,30335,3
*********,60,M,1,Graduate,Married,FL,91750,no,no,no,unknown,White-collar,99827,1
*********,43,F,2,Uneducated,Married,NY,91750,yes,no,no,unknown,Blue-collar,12497,1
*********,41,F,3,Doctorate,Single,CA,91750,yes,yes,no,cellular,White-collar,29882,3
*********,40,F,3,High School,Married,CA,91750,no,no,no,unknown,Govt,17799,3
*********,47,M,4,Graduate,Married,TX,91750,no,no,no,cellular,Blue-collar,114652,2
*********,45,M,4,Graduate,Single,CA,91750,yes,yes,yes,cellular,White-collar,38559,2
*********,57,M,2,Uneducated,Unknown,TX,91750,no,yes,no,cellular,Blue-collar,87071,1
*********,46,F,3,Uneducated,Single,CA,91750,yes,no,no,cellular,Selfemployeed,1250,2
*********,54,M,3,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,239676,1
*********,45,F,2,Graduate,Single,FL,91750,no,no,no,unknown,Selfemployeed,14975,2
*********,58,M,4,High School,Married,CA,91750,yes,yes,no,cellular,Blue-collar,58187,3
*********,56,F,2,Graduate,Single,PA,91750,yes,yes,no,unknown,Govt,31815,3
*********,49,F,2,High School,Married,NY,91750,no,yes,no,unknown,Selfemployeed,14287,3
*********,51,F,2,Graduate,Single,CA,91750,no,no,yes,cellular,White-collar,38961,3
*********,55,M,2,High School,Married,NY,91750,no,no,no,cellular,Govt,68743,3
*********,37,M,3,Graduate,Single,FL,91750,yes,no,no,cellular,White-collar,42776,3
*********,49,M,4,High School,Married,TX,91750,yes,yes,no,cellular,Govt,102173,3
*********,49,M,2,Unknown,Single,FL,91750,no,yes,no,telephone,Retirees,78176,3
*********,42,M,4,Graduate,Married,NJ,91750,yes,no,no,unknown,Selfemployeed,109408,3
*********,55,F,5,Unknown,Single,FL,91750,yes,no,no,cellular,Govt,38544,3
*********,43,F,0,Graduate,Married,FL,91750,no,yes,no,cellular,Govt,31428,3
*********,35,M,4,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,234318,3
*********,53,F,1,Graduate,Married,TX,91750,yes,no,yes,telephone,Selfemployeed,1250,1
*********,37,F,2,Graduate,Single,FL,91750,no,yes,no,unknown,Blue-collar,26146,1
*********,40,F,3,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,17583,1
*********,49,F,4,Unknown,Single,CA,91750,no,no,no,cellular,Selfemployeed,14975,1
*********,62,F,0,Graduate,Married,FL,91750,no,yes,no,telephone,Selfemployeed,29154,3
*********,44,F,3,Graduate,Married,NY,91750,yes,yes,no,cellular,Govt,21075,3
*********,40,M,3,Graduate,Single,NY,91750,no,yes,no,unknown,Businessman,108872,1
*********,48,F,4,Post-Graduate,Unknown,TX,91750,no,no,no,unknown,Blue-collar,13021,3
*********,38,M,2,Graduate,Married,FL,91750,no,no,no,unknown,White-collar,89602,3
*********,48,M,3,Graduate,Single,CA,91750,no,yes,no,cellular,White-collar,77200,2
*********,33,M,2,Unknown,Married,TX,91750,yes,yes,no,cellular,Retirees,77246,1
*********,42,M,4,Uneducated,Unknown,NY,91750,no,no,no,cellular,Govt,99286,3
*********,43,M,5,Graduate,Single,TX,91750,yes,yes,no,cellular,Businessman,83311,3
*********,50,F,3,High School,Married,TX,91750,no,yes,yes,unknown,Selfemployeed,14975,3
*********,48,M,4,Uneducated,Single,NJ,91750,no,no,no,cellular,Blue-collar,57328,1
*********,47,F,4,High School,Married,NY,91750,no,no,no,cellular,Retirees,29234,1
*********,39,F,1,High School,Single,FL,91750,no,no,no,unknown,Retirees,23153,2
*********,52,F,2,Graduate,Single,FL,91750,no,no,no,cellular,Blue-collar,56991,3
*********,40,F,3,Unknown,Married,FL,91750,yes,yes,no,cellular,Businessman,172287,3
*********,45,F,3,Graduate,Single,CA,91750,no,no,yes,cellular,Selfemployeed,14975,1
*********,45,F,3,Graduate,Unknown,NY,91750,no,yes,no,unknown,Businessman,208775,2
*********,44,F,1,Uneducated,Unknown,MI,91750,yes,no,no,unknown,White-collar,35827,3
*********,49,F,4,High School,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,29693,3
*********,45,M,1,Graduate,Single,NY,91750,yes,no,no,cellular,Blue-collar,56194,2
*********,52,F,3,High School,Single,CA,90250,no,no,no,cellular,Businessman,236409,1
*********,48,F,3,Post-Graduate,Married,TX,91750,no,yes,yes,unknown,Blue-collar,24374,2
*********,56,M,1,Graduate,Single,FL,91750,yes,yes,no,cellular,White-collar,76311,3
*********,38,F,3,Graduate,Married,CA,91750,yes,yes,yes,unknown,Selfemployeed,13532,3
*********,54,F,2,High School,Married,NY,91750,no,yes,no,cellular,Blue-collar,31256,3
*********,41,M,2,Unknown,Single,TX,91750,no,no,no,unknown,Selfemployeed,53347,3
*********,42,M,4,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,51304,1
*********,54,M,3,High School,Married,FL,91750,yes,yes,no,unknown,Selfemployeed,66692,3
*********,48,F,3,Uneducated,Married,CA,91750,no,no,no,unknown,Retirees,24247,2
*********,36,F,4,Graduate,Married,TX,91750,no,no,no,cellular,Blue-collar,41820,2
*********,50,M,0,High School,Single,NY,91750,no,no,no,cellular,Blue-collar,50149,3
*********,53,M,4,Uneducated,Single,NJ,91750,no,yes,no,unknown,Selfemployeed,107595,3
*********,48,M,5,Graduate,Married,CA,91750,yes,no,no,cellular,Govt,117452,1
*********,46,F,4,Graduate,Married,TX,91750,no,no,no,cellular,Selfemployeed,14841,3
*********,50,M,4,Unknown,Married,FL,91750,no,no,no,cellular,Selfemployeed,97681,3
*********,47,M,4,Uneducated,Married,NY,91750,no,no,no,cellular,White-collar,87244,3
*********,46,F,2,Graduate,Single,NY,91750,yes,yes,no,unknown,Blue-collar,28522,1
*********,45,M,3,Post-Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,99505,2
*********,46,M,4,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,95425,2
*********,50,M,0,Post-Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,81104,3
*********,39,F,3,Graduate,Married,TX,91750,no,yes,no,telephone,Selfemployeed,20061,3
*********,30,F,2,Unknown,Single,FL,91750,no,no,no,cellular,White-collar,151124,2
*********,46,F,2,Uneducated,Single,NY,91750,no,yes,yes,unknown,Businessman,237308,1
*********,46,F,2,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,14975,1
*********,31,M,0,Graduate,Married,TX,91750,yes,no,no,unknown,Selfemployeed,10390,1
*********,58,M,3,High School,Single,FL,91750,no,yes,no,cellular,Businessman,234462,3
*********,38,M,2,High School,Single,NY,91750,no,yes,no,cellular,Govt,75906,1
*********,49,F,3,Post-Graduate,Single,NY,91750,yes,yes,no,cellular,Govt,28658,1
*********,37,M,1,Graduate,Married,NY,91750,no,no,yes,cellular,Selfemployeed,88074,3
*********,39,M,2,High School,Unknown,CA,91750,yes,no,no,cellular,Retirees,78409,3
*********,46,F,1,Uneducated,Single,CA,91750,no,no,no,cellular,Blue-collar,52187,1
*********,56,F,0,Graduate,Single,FL,91750,no,yes,no,cellular,Selfemployeed,12911,3
*********,45,M,5,Graduate,Married,NJ,91750,yes,no,no,cellular,Businessman,47351,3
*********,41,F,2,Uneducated,Married,FL,91750,no,no,yes,unknown,Blue-collar,12084,2
*********,55,M,3,Uneducated,Single,NY,91750,no,no,yes,cellular,Govt,50961,3
*********,48,M,3,Unknown,Single,CA,91750,no,no,no,cellular,Govt,70960,3
*********,31,M,0,Graduate,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,55830,2
*********,59,M,0,Graduate,Single,NY,91750,yes,yes,no,cellular,Blue-collar,65983,3
*********,44,F,3,High School,Single,FL,91750,yes,no,no,unknown,Selfemployeed,49081,3
*********,51,F,2,Graduate,Married,TX,91750,no,yes,no,unknown,Blue-collar,11977,2
*********,44,M,3,Graduate,Married,FL,91750,no,no,no,cellular,Govt,50328,2
*********,45,F,3,Post-Graduate,Married,CA,91750,no,no,no,unknown,Selfemployeed,12646,2
*********,45,F,5,Graduate,Married,NJ,91750,no,no,no,unknown,Blue-collar,31944,3
*********,47,F,4,Post-Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,56110,2
*********,50,F,4,High School,Married,CA,91750,no,yes,no,cellular,Blue-collar,33404,3
*********,50,F,2,Uneducated,Single,TX,91750,no,no,no,cellular,Blue-collar,15489,1
*********,56,M,2,High School,Single,CA,91750,no,no,yes,cellular,White-collar,45182,2
*********,56,F,4,Post-Graduate,Unknown,CA,91750,no,yes,no,unknown,Blue-collar,25883,1
*********,51,F,4,Graduate,Single,CA,91750,no,no,no,cellular,Retirees,41189,1
*********,46,F,5,Graduate,Married,CA,91750,no,yes,no,cellular,Businessman,59275,3
*********,44,M,3,Graduate,Married,SC,91750,yes,yes,no,cellular,Blue-collar,77680,3
*********,39,F,1,High School,Single,NJ,91750,yes,no,no,cellular,Retirees,58740,3
*********,50,M,3,Graduate,Single,FL,91750,no,no,no,telephone,White-collar,66335,1
*********,53,M,1,Graduate,Married,CA,91750,yes,yes,yes,cellular,Govt,113763,3
*********,51,F,0,Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,7865,1
*********,45,F,3,Graduate,Married,TX,91750,no,yes,yes,cellular,White-collar,43293,3
*********,62,M,2,Graduate,Single,CA,91750,yes,yes,no,telephone,Blue-collar,61902,1
*********,53,F,2,Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,22898,2
*********,48,M,4,Unknown,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,80795,1
*********,32,F,2,Post-Graduate,Single,CA,91750,yes,no,no,cellular,Businessman,19390,1
*********,45,M,3,Graduate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,41677,3
*********,58,M,4,Graduate,Married,NJ,91750,no,no,no,cellular,Blue-collar,63804,1
*********,40,F,3,Uneducated,Married,NY,91750,no,yes,yes,unknown,Selfemployeed,31787,3
*********,55,M,4,High School,Single,CA,91750,no,yes,no,cellular,White-collar,66919,2
*********,42,F,1,Doctorate,Married,CA,91750,no,no,no,cellular,Businessman,39586,1
*********,41,M,3,Doctorate,Single,CA,91750,no,no,no,unknown,Govt,73595,2
*********,47,F,4,Post-Graduate,Unknown,TX,91750,yes,yes,yes,unknown,Selfemployeed,5525,3
*********,44,M,4,Unknown,Married,AK,99504,yes,yes,yes,cellular,Businessman,63150,1
*********,49,M,2,High School,Single,TX,91750,yes,yes,no,cellular,Businessman,109884,2
*********,42,M,3,High School,Single,FL,91750,no,no,no,cellular,Businessman,100614,3
*********,54,M,1,High School,Single,TX,91750,no,no,no,cellular,Businessman,74255,3
*********,47,F,2,Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,14975,1
*********,48,F,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,11636,3
*********,39,M,3,Graduate,Unknown,CA,91750,no,no,no,cellular,White-collar,81827,1
*********,47,F,4,Graduate,Married,CA,91750,no,yes,no,cellular,Selfemployeed,12753,3
*********,49,F,1,Graduate,Single,CA,91750,no,yes,no,cellular,Govt,48601,3
*********,56,F,1,Unknown,Married,TX,91750,no,no,yes,unknown,Govt,32814,2
*********,40,F,4,Graduate,Single,NJ,91750,yes,yes,no,cellular,Blue-collar,12517,3
*********,62,M,0,Uneducated,Single,WA,91750,no,yes,no,telephone,Blue-collar,73603,3
*********,48,M,2,High School,Married,FL,91750,no,no,no,cellular,Businessman,87284,3
*********,50,M,3,Uneducated,Single,FL,91750,no,no,no,cellular,Blue-collar,113379,1
*********,45,F,3,High School,Married,CA,90036,yes,no,no,cellular,Businessman,223135,2
*********,41,F,5,Graduate,Married,CA,91750,yes,yes,yes,cellular,Blue-collar,10513,1
*********,44,F,3,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,14975,1
*********,54,F,3,Graduate,Married,NY,91750,yes,yes,no,cellular,Blue-collar,35614,1
*********,41,F,3,Doctorate,Single,TX,91750,yes,yes,no,cellular,Businessman,171346,3
*********,39,M,3,Graduate,Single,NJ,91750,no,yes,no,cellular,Businessman,92824,1
*********,45,M,5,Graduate,Single,NY,91750,no,yes,no,cellular,White-collar,97077,3
*********,50,F,5,Graduate,Married,TX,91750,yes,yes,no,cellular,Retirees,25906,1
*********,35,F,1,Graduate,Married,CA,91750,yes,no,no,telephone,White-collar,38770,3
*********,29,M,0,Post-Graduate,Single,NJ,91750,no,no,no,cellular,Retirees,59616,2
*********,44,M,2,Graduate,Single,NY,91750,yes,yes,yes,cellular,Retirees,92818,3
*********,58,F,4,High School,Single,TX,91750,no,no,no,cellular,Selfemployeed,11158,2
*********,53,F,3,Uneducated,Single,CA,91750,yes,no,no,cellular,Govt,17042,3
*********,43,F,3,Unknown,Single,TX,91750,no,yes,no,cellular,Blue-collar,49859,1
*********,52,F,1,Graduate,Single,CA,91750,no,yes,yes,cellular,Retirees,36975,1
*********,57,M,0,Uneducated,Married,TX,91750,no,yes,no,cellular,Retirees,100546,1
*********,51,M,3,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,90442,3
*********,35,M,3,Graduate,Married,CA,91750,yes,no,no,unknown,Businessman,76924,3
*********,41,F,5,High School,Single,CA,91750,no,no,no,cellular,Selfemployeed,45778,3
*********,47,F,2,Graduate,Married,TX,91750,yes,yes,no,cellular,Retirees,39847,3
*********,38,F,3,Graduate,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,42278,2
*********,45,F,2,Uneducated,Single,TX,91750,no,yes,no,unknown,Selfemployeed,2565,3
*********,41,F,4,Unknown,Married,NY,91750,no,yes,no,cellular,White-collar,32767,2
*********,42,M,3,Graduate,Married,TX,91750,no,yes,no,unknown,Govt,80116,2
*********,54,F,3,Unknown,Married,NJ,91750,no,yes,no,cellular,White-collar,34450,3
*********,36,M,3,Uneducated,Married,FL,91750,yes,no,no,cellular,Selfemployeed,55795,1
*********,43,F,4,Unknown,Married,TX,91750,yes,yes,yes,cellular,Govt,31737,3
*********,40,M,4,Doctorate,Married,NY,91750,no,yes,no,cellular,Retirees,65615,2
*********,49,M,2,Unknown,Married,CA,91750,yes,no,no,cellular,Govt,93046,3
*********,50,M,1,Graduate,Single,CA,90025,yes,yes,no,unknown,Businessman,234359,2
*********,54,F,2,Graduate,Married,NY,91750,yes,yes,no,unknown,Businessman,179749,2
*********,35,F,0,Unknown,Married,NY,91750,no,no,no,unknown,Businessman,21735,1
*********,46,M,3,Graduate,Married,FL,91750,yes,no,no,cellular,Blue-collar,60178,3
*********,57,M,2,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,31136,1
*********,46,F,4,High School,Married,CA,91750,yes,yes,no,unknown,Govt,24677,3
*********,45,M,4,Graduate,Single,FL,91750,yes,yes,no,cellular,White-collar,56087,3
*********,59,F,0,Unknown,Single,NY,91750,no,no,no,cellular,Retirees,59555,3
*********,41,M,4,Post-Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,40086,1
*********,41,F,3,Uneducated,Married,CA,91750,no,no,no,cellular,Selfemployeed,40495,3
*********,47,M,2,Unknown,Single,NJ,91750,no,no,no,cellular,White-collar,117870,3
*********,32,M,0,Graduate,Married,NJ,91750,no,no,no,unknown,Retirees,41890,3
*********,61,F,1,Graduate,Unknown,TX,91750,no,yes,no,cellular,Businessman,40734,1
*********,48,F,3,Graduate,Single,NY,91750,no,no,no,telephone,Selfemployeed,14975,1
*********,26,M,0,Graduate,Single,NJ,91750,no,yes,no,cellular,Selfemployeed,14975,3
*********,52,M,2,High School,Single,NY,91750,yes,no,no,cellular,Selfemployeed,60117,3
*********,41,M,2,Graduate,Single,TX,91750,yes,no,no,telephone,Businessman,73102,2
*********,45,M,3,Uneducated,Single,TX,91750,no,yes,yes,unknown,Businessman,177518,3
*********,55,M,3,Graduate,Married,CA,91750,no,yes,no,cellular,White-collar,101440,3
*********,46,F,1,Uneducated,Unknown,VA,91750,yes,no,no,cellular,Govt,40449,3
